Puzzle,Solution,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
200070000100003700000018002003000500708002401000400000040001000507900020300000050,234579618186243795975618342423167589758392461691485273842751936517936824369824157,24,31,26,0,0,0,0,0,0,Easy,
600010300000800050030000000300040060010000040805032010900408500028000690000020000,689215374274893156531764982392147865716589243845632719963478521428351697157926438,25,45,11,0,0,0,0,0,0,Easy,
200070000010020080756000210009518060000006900005000708600000000000009000548100000,284371596913625487756984213479518362832746951165293748697852134321469875548137629,26,44,11,0,0,0,0,0,0,Easy,
094010005031070080000002700408000000000000000010025000903081020000004007870900000,794618235231579684685342719468197352529863471317425968943781526156234897872956143,25,43,12,1,0,0,0,1,0,Expert,
068010702050090000000002000000000000030509816070068090700000009006050000000800030,968315742352794168147682953689431275234579816571268394723146589816953427495827631,24,57,26,1,0,0,0,6,6,Expert,
000120000000005000519008000208090010400007005000201060780050006052900700000000000,647129583823675941519438672268593417491867325375241869784352196152986734936714258,25,35,19,1,0,0,0,2,0,Expert,
500002000000800600800000593300600000400000300000009726000060007607400000080205000,561932874739854612824716593392687145476521389158349726245168937617493258983275461,24,46,11,0,0,0,0,0,0,Easy,
300000004000400005006000000100060003000800010600057800051004007003010058008096400,315628794829471365746935182184269573597843216632157849951384627463712958278596431,26,45,8,0,0,0,0,2,0,Expert,
000800009637000000900010005000700000150300090000051000040093000315040000000000001,521834769637925814984617235463789152158362497279451683746193528315248976892576341,23,56,2,0,0,0,0,0,0,Easy,
000500100000000060009000700006100020507609300410200000000020900030405207070903050,284576193751394862369812745896137524527649381413258679645721938938465217172983456,27,44,10,0,0,0,0,0,0,Easy,
026300010100000000090500000000050000300800690250007103030705800070200009005600700,526398417183476952794521386469153278317842695258967143932715864671284539845639721,27,56,11,0,0,0,0,2,2,Expert,
050904601038100000004580009300800020090010060001000005000000090600000500509000312,752934681938126457164587239376859124495712863281463975813245796627391548549678312,28,59,15,4,1,0,0,4,4,Expert,
060700519001020000700000000050000060800000002047005000600000008000001090004090107,462783519981526473735419826153872964896134752247965381619357248378241695524698137,23,40,17,2,1,1,0,1,0,Expert,
014000005000005000086000000000000400005020703820010056030070000000006800700240010,914862375273495168586731294369587421145629783827314956631978542492156837758243619,24,43,13,0,0,0,0,1,0,Expert,
008002006700305000216080700000050008000000200600100075000070061100000430050000000,538712946794365182216984753341257698975836214682149375829473561167528439453691827,25,36,20,0,0,0,0,0,0,Easy,
100040000000809010945000280309000000002173000000900000700410050030020000080000100,178246935623859714945731286369582471452173698817964523796418352531627849284395167,25,45,11,0,0,0,0,0,0,Easy,
000000000080000004000063980800030002003790008000002750000000267270048009300600000,139874526682951374745263981817435692523796418964182753458319267276548139391627845,26,35,19,0,0,0,0,1,0,Expert,
030504900600002005000000207000000000701000000005900002400301000060020400020096070,832574916679812345514639287246158793791263854385947162457381629968725431123496578,24,42,15,0,0,0,0,0,0,Easy,
003400005002000000500000006006009002090000000800010000000340100600500380109608000,963487215472165938581923476316759842297834651845216793758342169624591387139678524,23,44,12,2,0,0,0,2,0,Expert,
002004600906003104000100005800020900060000000000000800085040006000900000040060050,512874639976253184438196725851627943367489512294531867185742396623915478749368251,23,38,19,0,0,1,0,1,0,Expert,
070105062800000000000060010000300020200587004050006170000023006000800003080070000,479135862816792345532468917764319528291587634358246179145923786627851493983674251,26,37,17,1,2,2,0,1,0,Expert,
106090530840630000009007000300800950060970001000100804000700010900000000000046000,176498532845632197239517648317824956468975321592163874623789415984251763751346289,27,37,17,0,0,1,0,0,0,Intermediate,
074308000000070500000402000900230400060000050002006000296000000003040000047009063,174358629628971534359462781985237416761894352432516978296783145813645297547129863,26,44,11,0,0,0,0,0,0,Easy,
000000891208100060006000000080000107100809230000070050070063000051090000003000000,735642891298137465416985723589326147147859236362471958874263519651794382923518674,25,51,5,0,0,0,0,0,0,Easy,
600040750057000000000090010500008690070013004408006300000000000803500007090000068,619842753257631849384795216531478692976213584428956371762184935843569127195327468,27,38,16,2,0,0,0,0,0,Intermediate,
001400000000900270000000403000000600200050704003010092074120006900000000302700109,731462958645938271829571463187294635296853714453617892574129386918346527362785149,27,33,20,0,1,1,0,1,0,Expert,
000000090000080000045312600031000060000645000800000009002960004300000080090500000,287456391613789245945312678531897462729645813864231759172968534356124987498573126,24,45,12,10,0,2,1,0,0,Intermediate,
907000460000000028000000719080902000020034000074800000000100382000000000890200000,917528463463791528258346719586972134129634875374815296745169382632487951891253647,25,36,20,0,0,0,0,0,0,Easy,
007000000021900000000320050095003008300001007000400902000070100703000000842000000,537618294421957386968324751295763418384291567176485932659872143713546829842139675,24,57,0,0,0,0,0,0,0,Simple,
000200090040070000160400300000000200200907540000000060600000030001005674030094005,378251496549376812162489357716543289283967541495128763654712938921835674837694125,26,41,14,0,0,0,0,0,0,Easy,
003050000070000050000070900057000006021640003040000200160004090000000420700002100,693451782478923651215876934357219846921648573846735219162584397539167428784392165,25,50,6,1,0,0,0,0,0,Intermediate,
004000000060500000700200900030006000020800004500000000005370690008009207006020005,894163752162597483753284916437916528629835174581742369245378691318659247976421835,24,41,16,0,0,0,0,0,0,Easy,
070000001102005409093800020400000000300090500000000007030920000000574100200013000,574269381182735469693841725457186293328497516916352847731928654869574132245613978,26,37,18,0,0,0,0,0,0,Easy,
300700000100000480004100000000380000000507961000000007005400000009050600047600009,328764195176295483954138726791386542483527961562941837635479218219853674847612359,24,33,23,1,0,0,0,1,0,Expert,
000000000030007408000000700070401605600030094009500000000800570018000000904600030,587143962231967458496285713873491625625738194149526387362814579718359246954672831,25,49,7,0,0,0,0,0,0,Easy,
000500004000300501000000870904870300600014000000000069100003007050000908700000000,213587694487369521569142873924876315635914782871235469148693257356721948792458136,24,48,8,1,0,1,0,1,0,Expert,
100600030000302900000040000800907000609053000500000000006008700708000090930000604,182679435465382971397541268824917356619253847573864129256498713748136592931725684,25,39,17,0,0,0,0,0,0,Easy,
670030400003000500040100000007004018300006002002000740000000600000250000108000003,671835429283497561945162837567924318314786952892513746429371685736258194158649273,24,45,12,1,0,1,0,0,0,Intermediate,
065100000000000000074060000600073200000001000703090040507200003021406500000009001,265187934189324756374965182648573219952641378713892645597218463821436597436759821,26,52,3,0,0,0,0,0,0,Easy,
072004000006050400000800092025941000008006000000020004680409500100007080000000000,872194635936752418541863792725941863418376259369528174683419527154237986297685341,26,32,21,0,0,1,0,2,0,Expert,
601070080830001000509308000020900010000000500190507000700000000003109000000053021,641275389832691457579348162425986713367412598198537246716824935253169874984753621,27,37,15,3,0,0,0,2,0,Expert,
000070000000000903000600400013080004000000000006730020030008160070004002900260000,495173286162845973387629415713982654829456731546731829234598167678314592951267348,23,57,20,5,0,2,0,5,4,Expert,
500000602400000090630000058050104030000006800204903000000000003800000100090002086,579348612428651397631297458756184239913526874284973561147865923862739145395412786,26,46,16,0,0,0,0,2,2,Expert,
006000000007030020030120000403018760002500400000040200604003000005072030000080000,216795384947836125538124697453218769892567413761349258624953871185472936379681542,26,36,19,1,0,0,0,0,0,Intermediate,
000600000000084019800001070601403090090070003200000000036728000180000000007900000,314697582762584319859231674671453298598172463243869751936728145185346927427915836,26,32,23,0,0,0,0,0,0,Easy,
000010060050208000000006070003000580010070406000005007007000623001083000004050010,839417265756298341142536879973164582215879436468325197587941623621783954394652718,26,41,14,0,0,0,0,0,0,Easy,
000096200259004000000030000800700000905003402604000007500000060007020000003089000,348596271259174638716238549831742956975863412624951387592317864487625193163489725,25,38,18,2,0,0,0,0,0,Intermediate,
005021009200063040000000080000000060006005310001630000000319058100080000009000400,345821679298763145617594283934178562826945317571632894462319758153487926789256431,26,73,20,2,1,4,2,7,8,Expert,
000260700062003080003001000050090218018700000000000030500000001000000690286000000,195268743762453189843971562357694218918732456624185937579346821431827695286519374,25,44,12,1,0,3,0,0,0,Intermediate,
670000000040000051219400007000000003003670120000020090000000010907105000000704005,675813249348297651219456387162549873593678124784321596456932718937185462821764935,26,40,14,1,0,2,1,1,0,Expert,
620180000000030000091000000062700081000090050700320900500000000039605070806070000,625189437487532619391467825962754381143896752758321946574918263239645178816273594,27,53,1,0,0,0,0,0,0,Easy,
000003000000000864005000072000000029069040007800000000080090003094780050570006000,628473195937125864415869372753618429169342587842957631286594713394781256571236948,25,84,21,2,0,4,0,5,4,Expert,
201000800450060020060100304009008016000002509600500080000000000103050000020030000,231495867457863921968127354579348216384612579612579483745981632193256748826734195,26,51,4,0,0,0,0,0,0,Easy,
050000400000035000260800300000002086004000000000370000000090000640000708089007005,358926417491735862267814359973542186524681973816379524735298641642153798189467235,23,38,20,2,0,2,0,0,0,Intermediate,
200030000000000300060072400009000016000096003130040250004059000705060020601000000,217438695948615372563972481479523816852196743136847259324759168785361924691284537,27,31,23,0,0,0,0,0,0,Easy,
002360000000070000005000100029003007050017290160900004000130006000050700040006520,492361875681275439735894162829543617354617298167928354578132946216459783943786521,28,43,10,0,0,0,0,0,0,Easy,
300096008700000000860050000010570430000603801080040070000007040079300006100080000,325496718791832564864751923612578439947623851583149672238967145479315286156284397,28,41,12,1,0,0,0,0,0,Intermediate,
000000630900510000600040080001950002000000009402031008080000000320000000500090040,245879631938516724617243985861954372753628419492731568184365297329487156576192843,24,47,10,0,0,0,0,0,0,Easy,
200900100000000000369020804040809002601000000000003010100265000500000000000000403,275984136418376295369521874743819562681752349952643718134265987597438621826197453,24,37,20,0,0,0,0,0,0,Easy,
